unit,yr,quarter,pop,cap_new_cases,cap_new_deaths,cap_new_tests
KEN,2020,3,53771,0.00651717060869565217391304347826086957,0.00011282173913043478260869565217391304,0.07633094610869565217391304347826086957
KEN,2020,4,53771,0.01172625779347826086956521739130434783,0.00019570652173913043478260869565217391,0.10108588515217391304347826086956521739
KEN,2021,1,53771,0.00706679976666666666666666666666666667,0.00009571111111111111111111111111111111,0.08678759096666666666666666666666666667
KEN,2021,2,53771,0.01071556814285714285714285714285714286,0.00030147252747252747252747252747252747,0.09876805606593406593406593406593406593
KEN,2021,3,53771,0.01334342170652173913043478260869565217,0.00030753695652173913043478260869565217,0.12050620461956521739130434782608695652
KEN,2021,4,53771,0.00777147998913043478260869565217391304,0.00005299130434782608695652173913043478,0.0909476823260869565217391304347826087
KEN,2022,1,53771,0.007491442,0.00005785777777777777777777777777777778,0.10579184566666666666666666666666666667
KEN,2022,2,53771,0.00023607692307692307692307692307692308,0,0.06629252538461538461538461538461538462
KGZ,2020,1,6524,0.00014893381428571428571428571428571429,0,0.01488350698571428571428571428571428571
KGZ,2020,2,6524,0.00780549923076923076923076923076923077,0.00008248351648351648351648351648351648,0.10089711020879120879120879120879120879
KGZ,2020,3,6524,0.06917102070652173913043478260869565217,0.00241749508695652173913043478260869565,0.00239916821739130434782608695652173913
KGZ,2020,4,6524,0.05714352354347826086956521739130434783,0.00047323913043478260869565217391304348,0.85053848003260869565217391304347826087
KGZ,2021,1,6524,0.01289086448888888888888888888888888889,0.00024704444444444444444444444444444444,0.8883507052
KGZ,2021,2,6524,0.055618814,0.00081191682417582417582417582417582418,3.28812297421978021978021978021978021978
KGZ,2021,3,6524,0.09531195846739130434782608695652173913,0.00103466270652173913043478260869565217,0
KGZ,2021,4,6524,0.01038639934782608695652173913043478261,0.00034347826086956521739130434782608696,0
KGZ,2022,1,6524,0.0278203556,0.00032192222222222222222222222222222222,0
KGZ,2022,2,6524,0.00086076707692307692307692307692307692,0.00005884615384615384615384615384615385,0
KHM,2020,1,16719,0.00008713142857142857142857142857142857,0,0.00535233657142857142857142857142857143
KHM,2020,2,16719,0.0000190967032967032967032967032967033,0,0.07266589517582417582417582417582417582
KHM,2020,3,16719,0.00008775,0,0.073090496
KHM,2020,4,16719,0.00005459347826086956521739130434782609,0,0.073090496
KHM,2021,1,16719,0.00122547808888888888888888888888888889,0.00000598,0.225731204
KHM,2021,2,16719,0.02991792583516483516483516483516483516,0.00035158050549450549450549450549450549,0.43271490161538461538461538461538461538
KHM,2021,3,16719,0.0404726983260869565217391304347826087,0.001114347,0.69551759652173913043478260869565217391
KHM,2021,4,16719,0.00682312015217391304347826086956521739,0.00048490990217391304347826086956521739,0.22935244208695652173913043478260869565
KHM,2022,1,16719,0.00998795681111111111111111111111111111,0.00003126888888888888888888888888888889,0.10699470321111111111111111111111111111
KHM,2022,2,16719,0.00202901369230769230769230769230769231,0,0.07223932238461538461538461538461538462
KIR,2020,1,119,0,0,0
KIR,2020,2,119,0,0,0
KIR,2020,3,119,0,0,0
KIR,2020,4,119,0,0,0
KIR,2021,1,119,0,0,0
KIR,2021,2,119,0,0,0
KIR,2021,3,119,0,0,0
KIR,2021,4,119,0,0,0
KIR,2022,1,119,0.28664799247777777777777777777777777778,0.00065359474444444444444444444444444444,0
KIR,2022,2,119,0.00070028008333333333333333333333333333,0,0
KNA,2020,1,53,0.00053908357142857142857142857142857143,0,0
KNA,2020,2,53,0.00103669917582417582417582417582417582,0,0.3367198837032967032967032967032967033
KNA,2020,3,53,0,0,0.622641509
KNA,2020,4,53,0.00041017228260869565217391304347826087,0,0.622641509
KNA,2021,1,53,0,0,0.81153039804444444444444444444444444444
KNA,2021,2,53,0.08044785408791208791208791208791208791,0,1.89819614345054945054945054945054945055
KNA,2021,3,53,0.29183757180434782608695652173913043478,0.0006152584239130434782608695652173913,3.48810500408695652173913043478260869565
KNA,2021,4,53,0.21431501243478260869565217391304347826,0.00369155054347826086956521739130434783,3.188679245
KNA,2022,1,53,0.55849056622222222222222222222222222222,0.00272536694444444444444444444444444444,3.02976939177777777777777777777777777778
KNA,2022,2,53,0.00580551538461538461538461538461538462,0,1.20754716976923076923076923076923076923
KOR,2020,1,51269,0.0026345732,0.00004067857142857142857142857142857143,0.1069652226
KOR,2020,2,51269,0.00069453608791208791208791208791208791,0.00002957142857142857142857142857142857,0.18381092273626373626373626373626373626
KOR,2020,3,51269,0.00232410979347826086956521739130434783,0.00002649456521739130434782608695652174,0.22354851268478260869565217391304347826
KOR,2020,4,51269,0.00744517194565217391304347826086956522,0.00009585326086956521739130434782608696,0.39099968875
KOR,2021,1,51269,0.00940464344444444444444444444444444444,0.00018891666666666666666666666666666667,0.74824292784444444444444444444444444444
KOR,2021,2,51269,0.01146677546153846153846153846153846154,0.00006278571428571428571428571428571429,0.6251561737032967032967032967032967033
KOR,2021,3,51269,0.03189294827173913043478260869565217391,0.000095875,0.8206340470760869565217391304347826087
KOR,2021,4,51269,0.06678033256521739130434782608695652174,0.00062446754347826086956521739130434783,0.30309866034782608695652173913043478261
KOR,2022,1,51269,2.55625686736666666666666666666666666667,0.00219481397777777777777777777777777778,0
KOR,2022,2,51269,4.60180916046153846153846153846153846154,0.00607504615384615384615384615384615385,0
KWT,2020,1,4271,0.00079269144285714285714285714285714286,0,0
KWT,2020,2,4271,0.11311142618681318681318681318681318681,0.00088507158241758241758241758241758242,0
KWT,2020,3,4271,0.15100577197826086956521739130434782609,0.000641,0
KWT,2020,4,4271,0.11796188653260869565217391304347826087,0.00083727714130434782608695652173913043,0
KWT,2021,1,4271,0.20409740104444444444444444444444444444,0.00094428975555555555555555555555555556,4.4503160851
KWT,2021,2,4271,0.3170217747032967032967032967032967033,0.00165189043956043956043956043956043956,2.32934356673626373626373626373626373626
KWT,2021,3,4271,0.15263200759782608695652173913043478261,0.00130800781521739130434782608695652174,3.22562937097826086956521739130434782609
KWT,2021,4,4271,0.01099681371739130434782608695652173913,0.00002543478260869565217391304347826087,4.33528193171739130434782608695652173913
KWT,2022,1,4271,0.55332604902222222222222222222222222222,0.0002028,4.83386144295555555555555555555555555556
KWT,2022,2,4271,0.03240098692307692307692307692307692308,0,0
LAO,2020,1,7276,0.00001174285714285714285714285714285714,0,0.01259129824285714285714285714285714286
LAO,2020,2,7276,0.00001957142857142857142857142857142857,0,0.041231446
LAO,2020,3,7276,0,0,0.041231446
LAO,2020,4,7276,0.00002092391304347826086956521739130435,0,0.04417889680434782608695652173913043478
LAO,2021,1,7276,0,0,0.06181968116666666666666666666666666667
LAO,2021,2,7276,0.00310367025274725274725274725274725275,0,0.24306012841758241758241758241758241758
LAO,2021,3,7276,0.03039474627173913043478260869565217391,0.00000297826086956521739130434782608696,0.01895003226086956521739130434782608696
LAO,2021,4,7276,0.1278040370760869565217391304347826087,0.00049595821739130434782608695652173913,0
LAO,2022,1,7276,0.09421538083333333333333333333333333333,0.00049167093333333333333333333333333333,0
LAO,2022,2,7276,0.26939992384615384615384615384615384615,0.00040146153846153846153846153846153846,0
LBN,2020,1,6825,0.00085193678571428571428571428571428571,0.0000105,0
LBN,2020,2,6825,0.00209961072527472527472527472527472527,0.00001292307692307692307692307692307692,0.18018274767032967032967032967032967033
LBN,2020,3,6825,0.05495779584782608695652173913043478261,0.000500228,1.07796145883695652173913043478260869565
LBN,2020,4,6825,0.21902213723913043478260869565217391304,0.00169294509782608695652173913043478261,1.85481127568478260869565217391304347826
LBN,2021,1,6825,0.46667969068888888888888888888888888889,0.00762555954444444444444444444444444444,2.51414082218888888888888888888888888889
LBN,2021,2,6825,0.13529605928571428571428571428571428571,0.00282096124175824175824175824175824176,1.96257456827472527472527472527472527473
LBN,2021,3,6825,0.12453575413043478260869565217391304348,0.00072004944565217391304347826086956522,0
LBN,2021,4,6825,0.15147475711956521739130434782608695652,0.00123112084782608695652173913043478261,0
LBN,2022,1,6825,0.60790069191111111111111111111111111111,0.00197479911111111111111111111111111111,0
LBN,2022,2,6825,0.03939137776923076923076923076923076923,0.00063123076923076923076923076923076923,0
LBR,2020,1,5058,0.0000198,0,0
LBR,2020,2,5058,0.00151657765934065934065934065934065934,0.00004786813186813186813186813186813187,0.01289872637362637362637362637362637363
LBR,2020,3,5058,0.00135819265217391304347826086956521739,0.00009675,0.0289984011739130434782608695652173913
LBR,2020,4,5058,0.00099063297826086956521739130434782609,0,0.08233190658695652173913043478260869565
LBR,2021,1,5058,0.00055132942222222222222222222222222222,0,0.05639910373333333333333333333333333333
LBR,2021,2,5058,0.00330444678021978021978021978021978022,0.0000651978021978021978021978021978022,0.07263436447252747252747252747252747253
LBR,2021,3,5058,0.00503937014130434782608695652173913043,0.00034816806521739130434782608695652174,0.04913868659782608695652173913043478261
LBR,2021,4,5058,0.00078229468478260869565217391304347826,0,0
LBR,2022,1,5058,0.00270638965555555555555555555555555556,0.0000154,0
LBR,2022,2,5058,0,0,0
LBY,2020,1,6871,0.00000625714285714285714285714285714286,0,0
LBY,2020,2,6871,0.00117078912087912087912087912087912088,0.00002564835164835164835164835164835165,0.03862227137362637362637362637362637363
LBY,2020,3,6871,0.05032335016304347826086956521739130435,0.00079267871739130434782608695652173913,0.25152657986956521739130434782608695652
LBY,2020,4,6871,0.10492428796739130434782608695652173913,0.00146013289130434782608695652173913043,0.55156834328260869565217391304347826087
LBY,2021,1,6871,0.09400540114444444444444444444444444444,0.00191464936666666666666666666666666667,0.49108329695555555555555555555555555556
LBY,2021,2,6871,0.05684985953846153846153846153846153846,0.00090049775824175824175824175824175824,0.42185263437362637362637362637362637363
LBY,2021,3,6871,0.22981117863043478260869565217391304348,0.0022622019239130434782608695652173913,0.84293312160869565217391304347826086957
LBY,2021,4,6871,0.07749014443478260869565217391304347826,0.00167528058695652173913043478260869565,0.55913163698913043478260869565217391304
LBY,2022,1,6871,0.18554795516666666666666666666666666667,0.00117884465555555555555555555555555556,0.91446174743333333333333333333333333333
LBY,2022,2,6871,0.00284363592307692307692307692307692308,0.000213,0.01969257661538461538461538461538461538
LCA,2020,1,184,0.00023291927142857142857142857142857143,0,0
LCA,2020,2,184,0.00041806021978021978021978021978021978,0,0.09209268993406593406593406593406593407
LCA,2020,3,184,0,0,0.38315217383695652173913043478260869565
LCA,2020,4,184,0.0174267485760869565217391304347826087,0,0.66906899805434782608695652173913043478
LCA,2021,1,184,0.23435990341111111111111111111111111111,0.00283816445555555555555555555555555556,0.96672705313333333333333333333333333333
LCA,2021,2,184,0.06372431915384615384615384615384615385,0.0011944578021978021978021978021978022,1.0492713808021978021978021978021978022
LCA,2021,3,184,0.35190217394565217391304347826086956522,0.00608459361956521739130434782608695652,1.53798440454347826086956521739130434783
LCA,2021,4,184,0.1270085065760869565217391304347826087,0.00567107763043478260869565217391304348,1.64620746694565217391304347826086956522
LCA,2022,1,184,0.57675120773333333333333333333333333333,0.00398550744444444444444444444444444444,2.0120169082
LCA,2022,2,184,0.03846153846153846153846153846153846154,0,0.38712374584615384615384615384615384615
LIE,2020,1,38,0.02255639091428571428571428571428571429,0,0
LIE,2020,2,38,0.00694042793406593406593406593406593407,0,0
LIE,2020,3,38,0.0080091531739130434782608695652173913,0,0
LIE,2020,4,38,0.57465675052173913043478260869565217391,0.00972540034782608695652173913043478261,0
LIE,2021,1,38,0.17953216358888888888888888888888888889,0.00321637421111111111111111111111111111,0
LIE,2021,2,38,0.11422787725274725274725274725274725275,0,0
LIE,2021,3,38,0.12242562926086956521739130434782608696,0,0
LIE,2021,4,38,0.71138443928260869565217391304347826087,0.00171624710869565217391304347826086957,0
LIE,2022,1,38,2.95526315786666666666666666666666666667,0.00058479531111111111111111111111111111,0
LIE,2022,2,38,1.289473684,0,0
LKA,2020,1,21413,0.00007675428571428571428571428571428571,0,0
LKA,2020,2,21413,0.00098229595604395604395604395604395604,0.00000307912087912087912087912087912088,0.06967575942857142857142857142857142857
LKA,2020,3,21413,0.00067670594565217391304347826086956522,0,0.07411487144565217391304347826086956522
LKA,2020,4,21413,0.0193863345,0.00009241086956521739130434782608695652,0.47900604873913043478260869565217391304
LKA,2021,1,21413,0.02619488678888888888888888888888888889,0.00019102444444444444444444444444444444,0.61723096556666666666666666666666666667
LKA,2021,2,21413,0.08291512345054945054945054945054945055,0.00122242394505494505494505494505494505,0.86152706867032967032967032967032967033
LKA,2021,3,21413,0.13243834,0.00496396940217391304347826086956521739,0.83441286178260869565217391304347826087
LKA,2021,4,21413,0.03584322,0.00111418921739130434782608695652173913,0.48085072251086956521739130434782608696
LKA,2022,1,21413,0.03943554546666666666666666666666666667,0.00079964545555555555555555555555555556,0.46166139985555555555555555555555555556
LKA,2022,2,21413,0.005377754,0.00008982307692307692307692307692307692,0.13612866376923076923076923076923076923
LSO,2020,1,2142,0,0,0
LSO,2020,2,2142,0.00009749098901098901098901098901098901,0,0.0173402693956043956043956043956043956
LSO,2020,3,2142,0.00785024797826086956521739130434782609,0.00013197826086956521739130434782608696,0.07651321397826086956521739130434782609
LSO,2020,4,2142,0.00677955366304347826086956521739130435,0.00006598913043478260869565217391304348,0.07402671223913043478260869565217391304
LSO,2021,1,2142,0.04041915341111111111111111111111111111,0.00137990888888888888888888888888888889,0.16941591456666666666666666666666666667
LSO,2021,2,2142,0.00287302296703296703296703296703296703,0.00003592307692307692307692307692307692,0.22393572815384615384615384615384615385
LSO,2021,3,2142,0.01595929020652173913043478260869565217,0.00036035913043478260869565217391304348,0.51807534602173913043478260869565217391
LSO,2021,4,2142,0.06972356068478260869565217391304347826,0.00126355205434782608695652173913043478,0.54140279298913043478260869565217391304
LSO,2022,1,2142,0.02461874938888888888888888888888888889,0.00012972222222222222222222222222222222,0.56547359684444444444444444444444444444
LSO,2022,2,2142,0.00172378907692307692307692307692307692,0,0.28682755153846153846153846153846153846
LTU,2020,1,2722,0.00177389851428571428571428571428571429,0.00002097142857142857142857142857142857,0.03695287078571428571428571428571428571
LTU,2020,2,2722,0.00591033859340659340659340659340659341,0.00022182417582417582417582417582417582,1.64074573478021978021978021978021978022
LTU,2020,3,2722,0.01028655676086956521739130434782608696,0.00002792391304347826086956521739130435,1.38134523846739130434782608695652173913
LTU,2020,4,2722,0.51839280580434782608695652173913043478,0.00630525816304347826086956521739130435,3.39591652560869565217391304347826086957
LTU,2021,1,2722,0.32548371296666666666666666666666666667,0.00771899743333333333333333333333333333,2.99321985465555555555555555555555555556
LTU,2021,2,2722,0.26135033221978021978021978021978021978,0.00335484426373626373626373626373626374,6.16350291885714285714285714285714285714
LTU,2021,3,2722,0.19282896209782608695652173913043478261,0.00220416403260869565217391304347826087,5.22766987183695652173913043478260869565
LTU,2021,4,2722,0.74889387601086956521739130434782608696,0.00955978665217391304347826086956521739,6.70315145498913043478260869565217391304
LTU,2022,1,2722,2.05143276995555555555555555555555555556,0.00650257174444444444444444444444444444,6.44787737772222222222222222222222222222
LTU,2022,2,2722,0.68334934723076923076923076923076923077,0.00364550923076923076923076923076923077,2.88848697215384615384615384615384615385
LUX,2020,1,626,0.04020994978571428571428571428571428571,0.00038795068571428571428571428571428571,0
LUX,2020,2,626,0.04299055573626373626373626373626373626,0.00168521564835164835164835164835164835,2.94986483162637362637362637362637362637
LUX,2020,3,626,0.0951521044239130434782608695652173913,0.00017363521739130434782608695652173913,11.2755938325760869565217391304347826087
LUX,2020,4,626,0.65040283375,0.00614668708695652173913043478260869565,14.47952840714130434782608695652173913043
LUX,2021,1,626,0.26671991472222222222222222222222222222,0.00454384071111111111111111111111111111,12.83984735523333333333333333333333333333
LUX,2021,2,626,0.17289260254945054945054945054945054945,0.00154478101098901098901098901098901099,12.19853948041758241758241758241758241758
LUX,2021,3,626,0.12677107940217391304347826086956521739,0.00010418113043478260869565217391304348,7.14052298926086956521739130434782608696
LUX,2021,4,626,0.39646131409782608695652173913043478261,0.00118071947826086956521739130434782609,5.66691554378260869565217391304347826087
LUX,2022,1,626,1.95976215835555555555555555555555555556,0.00211217595555555555555555555555555556,6.09889953846666666666666666666666666667
LUX,2022,2,626,1.66011304984615384615384615384615384615,0.00208896523076923076923076923076923077,3.25989186538461538461538461538461538462
LVA,2020,1,1886,0.00234811637142857142857142857142857143,0,0.09298591122857142857142857142857142857
LVA,2020,2,1886,0.00471954498901098901098901098901098901,0.00010483516483516483516483516483516484,0.78130935871428571428571428571428571429
LVA,2020,3,1886,0.00330811639130434782608695652173913043,0,0.94969800361956521739130434782608695652
LVA,2020,4,1886,0.20599151644565217391304347826086956522,0.00307758236956521739130434782608695652,3.08801120380434782608695652173913043478
LVA,2021,1,1886,0.3742076117,0.00767644635555555555555555555555555556,5.62393071752222222222222222222222222222
LVA,2021,2,1886,0.21138988271428571428571428571428571429,0.0036358053956043956043956043956043956,6.0031114167032967032967032967032967033
LVA,2021,3,1886,0.10547973629347826086956521739130434783,0.00110643786956521739130434782608695652,8.24299183919565217391304347826086956522
LVA,2021,4,1886,0.67931324631521739130434782608695652174,0.01059869059782608695652173913043478261,7.31427797491304347826086956521739130435
LVA,2022,1,1886,3.05932013667777777777777777777777777778,0.00620949686666666666666666666666666667,8.55267467873333333333333333333333333333
LVA,2022,2,1886,0.65066481769230769230769230769230769231,0.00379313153846153846153846153846153846,2.74761399784615384615384615384615384615
MAR,2020,1,36911,0.00015944561428571428571428571428571429,0.00000734428571428571428571428571428571,0.00069046394285714285714285714285714286
MAR,2020,2,36911,0.0033909900989010989010989010989010989,0.00006072747252747252747252747252747253,0.18284909263736263736263736263736263736
MAR,2020,3,36911,0.03099877141304347826086956521739130435,0.00054650445652173913043478260869565217,0.5633972080760869565217391304347826087
MAR,2020,4,36911,0.09322748134782608695652173913043478261,0.00153335340217391304347826086956521739,0.55838898028260869565217391304347826087
MAR,2021,1,36911,0.01835947725555555555555555555555555556,0.00045822392222222222222222222222222222,0.30239103675555555555555555555555555556
MAR,2021,2,36911,0.01042483835164835164835164835164835165,0.0001416989010989010989010989010989011,0.24689474321978021978021978021978021978
MAR,2021,3,36911,0.11791730515217391304347826086956521739,0.0014476983260869565217391304347826087,0.72196075636956521739130434782608695652
MAR,2021,4,36911,0.00834410158695652173913043478260869565,0.00019142934782608695652173913043478261,0.32455418616304347826086956521739130435
MAR,2022,1,36911,0.06159801808888888888888888888888888889,0.00036691777777777777777777777777777778,0.43230443202222222222222222222222222222
MAR,2022,2,36911,0.00200065430769230769230769230769230769,0.00000208461538461538461538461538461538,0.16784448253846153846153846153846153846
MCO,2020,1,39,0.01428571434285714285714285714285714286,0,0
MCO,2020,2,39,0.01465201469230769230769230769230769231,0,0
MCO,2020,3,39,0.03428093656521739130434782608695652174,0,0
MCO,2020,4,39,0.16945373479347826086956521739130434783,0,0
MCO,2021,1,39,0.41111111111111111111111111111111111111,0.00341880346666666666666666666666666667,0
MCO,2021,2,39,0.08678500994505494505494505494505494505,0,0
MCO,2021,3,39,0.20457079145652173913043478260869565217,0,0
MCO,2021,4,39,0.44007803794565217391304347826086956522,0,0
MCO,2022,1,39,1.63133903135555555555555555555555555556,0.00085470086666666666666666666666666667,0
MCO,2022,2,39,1.12820512816666666666666666666666666667,0,0
MDA,2020,1,4034,0.00084640321428571428571428571428571429,0,0
MDA,2020,2,4034,0.04277106132967032967032967032967032967,0.00141935495604395604395604395604395604,0
MDA,2020,3,4034,0.09417236103260869565217391304347826087,0.00205050523913043478260869565217391304,0
MDA,2020,4,4034,0.24624927251086956521739130434782608696,0.00439740464130434782608695652173913043,1.49898148352173913043478260869565217391
MDA,2021,1,4034,0.2314989258,0.00526634728888888888888888888888888889,0.79985401867777777777777777777777777778
MDA,2021,2,4034,0.08236037638461538461538461538461538462,0.00369670208791208791208791208791208791,0.92750903042857142857142857142857142857
MDA,2021,3,4034,0.0914967343260869565217391304347826087,0.0014255471739130434782608695652173913,0
MDA,2021,4,4034,0.2280048931739130434782608695652173913,0.00812118730434782608695652173913043478,0
MDA,2022,1,4034,0.37900897925555555555555555555555555556,0.00465214621111111111111111111111111111,0
MDA,2022,2,4034,0.05039853561538461538461538461538461538,0.00083938461538461538461538461538461538,0
MDG,2020,1,27691,0.00001597714285714285714285714285714286,0,0
MDG,2020,2,27691,0.00078456945054945054945054945054945055,0.00000515714285714285714285714285714286,0.0077781450989010989010989010989010989
MDG,2020,3,27691,0.00561318777173913043478260869565217391,0.00008348478260869565217391304347826087,0.02244764815217391304347826086956521739
MDG,2020,4,27691,0.00054597379347826086956521739130434783,0.00001451847826086956521739130434782609,0.00854146619565217391304347826086956522
MDG,2021,1,27691,0.00241153464444444444444444444444444444,0.00005336888888888888888888888888888889,0.01590528814444444444444444444444444444
MDG,2021,2,27691,0.0073380536043956043956043956043956044,0.00020443186813186813186813186813186813,0.02941329373626373626373626373626373626
MDG,2021,3,27691,0.00027747391304347826086956521739130435,0.00001805,0.01536050801086956521739130434782608696
MDG,2021,4,27691,0.0027449873260869565217391304347826087,0.00002194347826086956521739130434782609,0.02610760376086956521739130434782608696
MDG,2022,1,27691,0.00566043745555555555555555555555555556,0.00014288666666666666666666666666666667,0.03452064234444444444444444444444444444
MDG,2022,2,27691,0.00021692307692307692307692307692307692,0.00002221538461538461538461538461538462,0
MDV,2020,1,541,0.00042249805714285714285714285714285714,0,0
MDV,2020,2,541,0.0464747821978021978021978021978021978,0,0
MDV,2020,3,541,0.15669452703260869565217391304347826087,0.00030137429347826086956521739130434783,0
MDV,2020,4,541,0.0715864340760869565217391304347826087,0.00012054971739130434782608695652173913,0
MDV,2021,1,541,0.20289587184444444444444444444444444444,0.0000821524,11.43655781448888888888888888888888888889
MDV,2021,2,541,1.01027807678021978021978021978021978022,0.00280311193406593406593406593406593407,7.41331681263736263736263736263736263736
MDV,2021,3,541,0.22508639393478260869565217391304347826,0.00012054971739130434782608695652173913,10.1354576869239130434782608695652173913
MDV,2021,4,541,0.21556296713043478260869565217391304348,0.00034155753260869565217391304347826087,3.28497950654347826086956521739130434783
MDV,2022,1,541,1.65923187514444444444444444444444444444,0.0007188335,0
MDV,2022,2,541,0.27968150138461538461538461538461538462,0,0
MEX,2020,1,128933,0.000094084,0.00000166285714285714285714285714285714,0.00085581545714285714285714285714285714
MEX,2020,2,128933,0.01800389895604395604395604395604395604,0.00222793504395604395604395604395604396,0.04514568989010989010989010989010989011
MEX,2020,3,128933,0.04364012447826086956521739130434782609,0.00424226061956521739130434782608695652,0.09486533116304347826086956521739130435
MEX,2020,4,128933,0.05607091519565217391304347826086956522,0.0039535195,0.15783071018478260869565217391304347826
MEX,2021,1,128933,0.0716698682,0.00674760451111111111111111111111111111,0.21385620613333333333333333333333333333
MEX,2021,2,128933,0.0238040832967032967032967032967032967,0.00263200013186813186813186813186813187,0.12100602893406593406593406593406593407
MEX,2021,3,128933,0.09552256495652173913043478260869565217,0.00365432470652173913043478260869565217,0.26336243398913043478260869565217391304
MEX,2021,4,128933,0.0268454225760869565217391304347826087,0.00194186381521739130434782608695652174,0.14635786566304347826086956521739130435
MEX,2022,1,128933,0.14605311802222222222222222222222222222,0.0020542347,0.27815902662222222222222222222222222222
MEX,2022,2,128933,0.04209282223076923076923076923076923077,0.00054938461538461538461538461538461538,0.08290113707692307692307692307692307692
MKD,2020,1,2083,0.00167339851428571428571428571428571429,0.00002742857142857142857142857142857143,0
MKD,2020,2,2083,0.02988610040659340659340659340659340659,0.00141905803296703296703296703296703297,0.30058611564835164835164835164835164835
MKD,2020,3,2083,0.06093844576086956521739130434782608696,0.00232732043478260869565217391304347826,0.65243482434782608695652173913043478261
MKD,2020,4,2083,0.33631989816304347826086956521739130435,0.00899100371739130434782608695652173913,1.0805172306739130434782608695652173913
MKD,2021,1,2083,0.2385715047,0.00650770793333333333333333333333333333,1.1893956367
MKD,2021,2,2083,0.15251143483516483516483516483516483516,0.00952766135164835164835164835164835165,1.35316244005494505494505494505494505495
MKD,2021,3,2083,0.18015404204347826086956521739130434783,0.00587049280434782608695652173913043478,2.10835124926086956521739130434782608696
MKD,2021,4,2083,0.17554634827173913043478260869565217391,0.00687240398913043478260869565217391304,1.5295195055760869565217391304347826087
MKD,2022,1,2083,0.43428281858888888888888888888888888889,0.00687043252222222222222222222222222222,1.52286232458888888888888888888888888889
MKD,2022,2,2083,0.09169467107692307692307692307692307692,0.00140325392307692307692307692307692308,0
MLI,2020,1,20251,0.00001200285714285714285714285714285714,0,0
MLI,2020,2,20251,0.00113307202197802197802197802197802198,0.0000646,0.00676781118681318681318681318681318681
MLI,2020,3,20251,0.00052661955434782608695652173913043478,0.00000429565217391304347826086956521739,0.01574211046739130434782608695652173913
MLI,2020,4,20251,0.00197469043478260869565217391304347826,0.00006876304347826086956521739130434783,0.05245634676086956521739130434782608696
MLI,2021,1,20251,0.00169928528888888888888888888888888889,0.00006805333333333333333333333333333333,0.0492447561
MLI,2021,2,20251,0.00247506061538461538461538461538461538,0.00007763076923076923076923076923076923,0.04677777417582417582417582417582417582
MLI,2021,3,20251,0.00040525869565217391304347826086956522,0.00000107391304347826086956521739130435,0.05578575828260869565217391304347826087
MLI,2021,4,20251,0.00279214194565217391304347826086956522,0.0000617478260869565217391304347826087,0.06007915876086956521739130434782608696
MLI,2022,1,20251,0.00553942547777777777777777777777777778,0.00003622444444444444444444444444444444,0.06738707006666666666666666666666666667
MLI,2022,2,20251,0.00033807692307692307692307692307692308,0,0.04288487176923076923076923076923076923
MLT,2020,1,442,0.00478345182857142857142857142857142857,0,0.16506140918571428571428571428571428571
MLT,2020,2,442,0.01295311015384615384615384615384615385,0,2.18489881152747252747252747252747252747
MLT,2020,3,442,0.05902026361956521739130434782608695652,0.00044265194565217391304347826086956522,3.79099449144565217391304347826086956522
MLT,2020,4,442,0.23253983863043478260869565217391304348,0.00452488668478260869565217391304347826,6.35188373014130434782608695652173913043
MLT,2021,1,442,0.41256913025555555555555555555555555556,0.00442433377777777777777777777777777778,7.47192056312222222222222222222222222222
MLT,2021,2,442,0.04373228578021978021978021978021978022,0.00069613636263736263736263736263736264,4.38493859083516483516483516483516483516
MLT,2021,3,442,0.15964981308695652173913043478260869565,0.00108203795652173913043478260869565217,5.7166781428260869565217391304347826087
MLT,2021,4,442,0.28430552825,0.00024591771739130434782608695652173913,0
MLT,2022,1,442,0.72569130215555555555555555555555555556,0.00394670661111111111111111111111111111,0
MLT,2022,2,442,1.48485903238461538461538461538461538462,0.00539505723076923076923076923076923077,0
MMR,2020,1,54410,0.00000184,0,0.00017196688571428571428571428571428571
MMR,2020,2,54410,0.00005937582417582417582417582417582418,0,0.01422290263736263736263736263736263736
MMR,2020,3,54410,0.00210339145652173913043478260869565217,0.00004413369565217391304347826086956522,0.03753585894565217391304347826086956522
MMR,2020,4,54410,0.02231686956521739130434782608695652174,0.0004778478260869565217391304347826087,0.29830334101086956521739130434782608696
MMR,2021,1,54410,0.00405174262222222222222222222222222222,0.00011862,0.15973227963333333333333333333333333333
MMR,2021,2,54410,0.00226566096703296703296703296703296703,0.00001837362637362637362637362637362637,0.0382628031978021978021978021978021978
MMR,2021,3,54410,0.06112527266304347826086956521739130435,0.0028525384239130434782608695652173913,0.30727527714130434782608695652173913043
MMR,2021,4,54410,0.01408788348913043478260869565217391304,0.00033697608695652173913043478260869565,0.34942525751086956521739130434782608696
MMR,2022,1,54410,0.01653290857777777777777777777777777778,0.00003451444444444444444444444444444444,0.3275515122
MMR,2022,2,54410,0.00177848338461538461538461538461538462,0.00000283076923076923076923076923076923,0.23378903753846153846153846153846153846
MNE,2020,1,628,0.0018198362,0,0
MNE,2020,2,628,0.00656190942857142857142857142857142857,0,0
MNE,2020,3,628,0.1698975353260869565217391304347826087,0.00254430906521739130434782608695652174,1.95937759654347826086956521739130434783
MNE,2020,4,628,0.63638881194565217391304347826086956522,0.00882719468478260869565217391304347826,1.950636943
MNE,2021,1,628,0.76141188956666666666666666666666666667,0.01020877568888888888888888888888888889,1.950636943
