unit,timee,pop,cap_new_cases,cap_new_deaths,cap_new_tests
KWT,2022-02,4271,0.756012309,0.000334286,6.265762451
KWT,2022-03,4271,0.08057341,0.000120774,1.407345866
KWT,2022-04,4271,0.032400987,0,0
LAO,2020-01,7276,0,0,0
LAO,2020-02,7276,0,0,0
LAO,2020-03,7276,2.65161E-05,0,0.028431964
LAO,2020-04,7276,5.93667E-05,0,0.041231446
LAO,2020-05,7276,0,0,0.041231446
LAO,2020-06,7276,0,0,0.041231446
LAO,2020-07,7276,0,0,0.041231446
LAO,2020-08,7276,0,0,0.041231446
LAO,2020-09,7276,0,0,0.041231446
LAO,2020-10,7276,0,0,0.041231446
LAO,2020-11,7276,6.41667E-05,0,0.041231446
LAO,2020-12,7276,0,0,0.049978719
LAO,2021-01,7276,0,0,0.052700881
LAO,2021-02,7276,0,0,0.047224731
LAO,2021-03,7276,0,0,0.084121017
LAO,2021-04,7276,0.002098126,0,0.136915888
LAO,2021-05,7276,0.006171416,0,0.359227864
LAO,2021-06,7276,0.00093921,0,0.229164376
LAO,2021-07,7276,0.014883222,0,0.056238805
LAO,2021-08,7276,0.039954601,0,0
LAO,2021-09,7276,0.036544805,9.13333E-06,0
LAO,2021-10,7276,0.070124492,0.00021271,0
LAO,2021-11,7276,0.145359172,0.000435233,0
LAO,2021-12,7276,0.168494742,0.000837973,0
LAO,2022-01,7276,0.108731313,0.000864561,0
LAO,2022-02,7276,0.047298359,0.000397607,0
LAO,2022-03,7276,0.122076114,0.000203742,0
LAO,2022-04,7276,0.269399924,0.000401462,0
LBN,2020-01,6825,0,0,0
LBN,2020-02,6825,0,0,0
LBN,2020-03,6825,0.001923728,2.37097E-05,0
LBN,2020-04,6825,0.001489681,0.0000392,0
LBN,2020-05,6825,0.002150554,0,0.303693726
LBN,2020-06,6825,0.002656899,0,0.232737485
LBN,2020-07,6825,0.011031549,9.46774E-05,0.696400804
LBN,2020-08,6825,0.054410965,0.000458677,1.07798653
LBN,2020-09,6825,0.100913309,0.000962233,1.472214896
LBN,2020-10,6825,0.187980621,0.001181615,1.809268581
LBN,2020-11,6825,0.232923077,0.001846154,1.770832723
LBN,2020-12,6825,0.236611131,0.002056008,1.981623538
LBN,2021-01,6825,0.561006735,0.006012052,2.778702588
LBN,2021-02,6825,0.385436944,0.009754055,2.165583464
LBN,2021-03,6825,0.445733192,0.007316554,2.564405057
LBN,2021-04,6825,0.305948718,0.005377289,2.149367521
LBN,2021-05,6825,0.079163417,0.002443574,1.972009926
LBN,2021-06,6825,0.022647131,0.0006546,1.766031746
LBN,2021-07,6825,0.065295994,0.000260161,0
LBN,2021-08,6825,0.193028477,0.000666742,0
LBN,2021-09,6825,0.114974359,0.001250352,0
LBN,2021-10,6825,0.082126905,0.000869729,0
LBN,2021-11,6825,0.129377289,0.001064751,0
LBN,2021-12,6825,0.242207255,0.001753515,0
LBN,2022-01,6825,0.856736382,0.002297058,0
LBN,2022-02,6825,0.853087389,0.002579801,0
LBN,2022-03,6825,0.13760605,0.001106087,0
LBN,2022-04,6825,0.039391378,0.000631231,0
LBR,2020-01,5058,0,0,0
LBR,2020-02,5058,0,0,0
LBR,2020-03,5058,4.47097E-05,0,0
LBR,2020-04,5058,0.000810745,0.0000594,0
LBR,2020-05,5058,0.000931292,8.30323E-05,0.011773109
LBR,2020-06,5058,0.002827206,0,0.02696059
LBR,2020-07,5058,0.002933711,0.000216871,0.034228753
LBR,2020-08,5058,0.000822796,7.02581E-05,0.018973456
LBR,2020-09,5058,0.0002834,0,0.033952814
LBR,2020-10,5058,0.000484588,0,0.200155614
LBR,2020-11,5058,0.001080815,0,0.02543166
LBR,2020-12,5058,0.001409405,0,0.019572954
LBR,2021-01,5058,0.000841924,0,0.034541257
LBR,2021-02,5058,0.000487036,0,0.06613992
LBR,2021-03,5058,0.000318806,0,0.069458794
LBR,2021-04,5058,0.000283333,0,0.07453539
LBR,2021-05,5058,0.000484516,0,0.066620748
LBR,2021-06,5058,0.009239489,0.000197767,0.07694741
LBR,2021-07,5058,0.011671096,0.000223226,0.081544407
LBR,2021-08,5058,0.000950262,0.000586725,0.033214709
LBR,2021-09,5058,0.002411999,0.000230767,0.032107552
LBR,2021-10,5058,0.000121355,0,0
LBR,2021-11,5058,0.0000198,0,0
LBR,2021-12,5058,0.002181133,0,0
LBR,2022-01,5058,0.00695164,0,0
LBR,2022-02,5058,0.000783723,7.07143E-06,0
LBR,2022-03,5058,0.000197742,3.83226E-05,0
LBR,2022-04,5058,0,0,0
LBY,2020-01,6871,0,0,0
LBY,2020-02,6871,0,0,0
LBY,2020-03,6871,1.4129E-05,0,0
LBY,2020-04,6871,0.000276633,0,0
LBY,2020-05,6871,0.000206695,0,0.024459979
LBY,2020-06,6871,0.003061175,0.0000778,0.091878911
LBY,2020-07,6871,0.01082624,0.000220935,0.112769424
LBY,2020-08,6871,0.044957535,0.000755953,0.266674804
LBY,2020-09,6871,0.096681706,0.00142143,0.379255809
LBY,2020-10,6871,0.123126183,0.001445987,0.607518274
LBY,2020-11,6871,0.10790278,0.001566972,0.497414253
LBY,2020-12,6871,0.083839982,0.001370886,0.548025596
LBY,2021-01,6871,0.083398669,0.001788724,0.46566448
LBY,2021-02,6871,0.078539202,0.001715284,0.4178639
LBY,2021-03,6871,0.118581603,0.002220647,0.582635762
LBY,2021-04,6871,0.093048077,0.001833794,0.506583224
LBY,2021-05,6871,0.040131267,0.000544693,0.309252069
LBY,2021-06,6871,0.037927522,0.000334867,0.453475962
LBY,2021-07,6871,0.235238332,0.001216005,0.650410092
LBY,2021-08,6871,0.29096577,0.003436604,1.148196487
LBY,2021-09,6871,0.161010042,0.002129724,0.726434774
LBY,2021-10,6871,0.084844672,0.002093887,0.552110084
LBY,2021-11,6871,0.073696211,0.001809538,0.555775481
LBY,2021-12,6871,0.073807165,0.001126748,0.569401083
LBY,2022-01,6871,0.151858442,0.001460087,0.813836555
LBY,2022-02,6871,0.377159698,0.00129426,1.2938229
LBY,2022-03,6871,0.046168797,0.000793357,0.672438158
LBY,2022-04,6871,0.002843636,0.000213,0.019692577
LCA,2020-01,184,0,0,0
LCA,2020-02,184,0,0,0
LCA,2020-03,184,0.000525947,0,0
LCA,2020-04,184,0.001268116,0,0.094927536
LCA,2020-05,184,0,0,0.071178121
LCA,2020-06,184,0,0,0.110869565
LCA,2020-07,184,0,0,0.255785414
LCA,2020-08,184,0,0,0.407959327
LCA,2020-09,184,0,0,0.489130435
LCA,2020-10,184,0.007363254,0,0.430750351
LCA,2020-11,184,0.03134058,0,0.91884058
LCA,2020-12,184,0.014025245,0,0.665673212
LCA,2021-01,184,0.128681627,0.000701262,0.743338008
LCA,2021-02,184,0.423913044,0.004270187,1.300659938
LCA,2021-03,184,0.168828892,0.003681627,0.888499299
LCA,2021-04,184,0.055615942,0.001992754,0.783152174
LCA,2021-05,184,0.089235624,0.000350631,1.042251052
LCA,2021-06,184,0.045471014,0.001268116,1.322644927
LCA,2021-07,184,0.049263675,0,1.13727209
LCA,2021-08,184,0.416023843,0.002103787,1.491760168
LCA,2021-09,184,0.598369565,0.016485507,1.999818841
LCA,2021-10,184,0.223527349,0.01069425,1.211079944
LCA,2021-11,184,0.081884058,0.004528986,1.788043478
LCA,2021-12,184,0.074158485,0.001753156,1.944074334
LCA,2022-01,184,1.251051893,0.005084152,3.246318373
LCA,2022-02,184,0.410520186,0.005822982,1.772709627
LCA,2022-03,184,0.05259467,0.001227209,0.993863955
LCA,2022-04,184,0.038461538,0,0.387123746
LIE,2020-01,38,0,0,0
LIE,2020-02,38,0,0,0
LIE,2020-03,38,0.050933786,0,0
LIE,2020-04,38,0.014912281,0,0
LIE,2020-05,38,0,0,0
LIE,2020-06,38,0.006140351,0,0
LIE,2020-07,38,0,0,0
LIE,2020-08,38,0.015280136,0,0
LIE,2020-09,38,0.00877193,0,0
LIE,2020-10,38,0.31663837,0,0
LIE,2020-11,38,0.684210526,0.013157895,0
LIE,2020-12,38,0.726655348,0.016129032,0
LIE,2021-01,38,0.362478778,0.009337861,0
LIE,2021-02,38,0.081766917,0,0
LIE,2021-03,38,0.084889643,0,0
LIE,2021-04,38,0.225438596,0,0
LIE,2021-05,38,0.090831918,0,0
LIE,2021-06,38,0.027192982,0,0
LIE,2021-07,38,0.049235993,0,0
LIE,2021-08,38,0.161290323,0,0
LIE,2021-09,38,0.157894737,0,0
LIE,2021-10,38,0.08573854,0,0
LIE,2021-11,38,0.747368421,0,0
LIE,2021-12,38,1.302207131,0.005093379,0
LIE,2022-01,38,2.169779287,0,0
LIE,2022-02,38,2.887218045,0,0
LIE,2022-03,38,3.802207131,0.001697793,0
LIE,2022-04,38,1.289473684,0,0
LKA,2020-01,21413,0,0,0
LKA,2020-02,21413,0,0,0
LKA,2020-03,21413,0.000173316,0,0
LKA,2020-04,21413,0.000694342,0.00000934,0.070147418
LKA,2020-05,21413,0.001376957,0,0.069443796
LKA,2020-06,21413,0.000862434,0,0.069443796
LKA,2020-07,21413,0.001166063,0,0.069443796
LKA,2020-08,21413,0.000296806,0,0.069443796
LKA,2020-09,21413,0.0005636,0,0.083768427
LKA,2020-10,21413,0.00897857,7.53226E-06,0.28511923
LKA,2020-11,21413,0.020496894,0.00014017,0.497694547
LKA,2020-12,21413,0.028719364,0.000131071,0.654807224
LKA,2021-01,21413,0.030212277,0.000159761,0.652960291
LKA,2021-02,21413,0.033854601,0.000265214,0.646589855
LKA,2021-03,21413,0.015259045,0.000155277,0.554983933
LKA,2021-04,21413,0.018501222,0.000140087,0.460410343
LKA,2021-05,21413,0.111426131,0.00105303,1.087566643
LKA,2021-06,21413,0.117867651,0.002479802,1.029069568
LKA,2021-07,21413,0.073371166,0.001987035,0.781712345
LKA,2021-08,21413,0.181879262,0.006489877,1.038259845
LKA,2021-09,21413,0.142385467,0.006463363,0.678228179
LKA,2021-10,21413,0.036589169,0.001453714,0.449286912
LKA,2021-11,21413,0.035820919,0.000910663,0.47858466
LKA,2021-12,21413,0.035118853,0.000971625,0.514607496
LKA,2022-01,21413,0.033999545,0.000691419,0.552883913
LKA,2022-02,21413,0.058644282,0.001264283,0.60301319
LKA,2022-03,21413,0.02752172,0.000488199,0.242766303
LKA,2022-04,21413,0.005377754,8.98231E-05,0.136128664
LSO,2020-01,2142,0,0,0
LSO,2020-02,2142,0,0,0
LSO,2020-03,2142,0,0,0
LSO,2020-04,2142,0,0,0
LSO,2020-05,2142,0,0,0.015330863
LSO,2020-06,2142,0.000295723,0,0.036756925
LSO,2020-07,2142,0.007680511,0.000135581,0.062528237
LSO,2020-08,2142,0.007966627,0.000256097,0.116713352
LSO,2020-09,2142,0.007905385,0,0.049424214
LSO,2020-10,2142,0.005707669,9.03871E-05,0.069666576
LSO,2020-11,2142,0.002458834,0,0.06162465
LSO,2020-12,2142,0.01203278,0.000105452,0.090388844
LSO,2021-01,2142,0.081834884,0.001551272,0.187208217
LSO,2021-02,2142,0.035730969,0.002317657,0.25005002
LSO,2021-03,2142,0.003237911,0.000361548,0.078792807
LSO,2021-04,2142,0.000591431,0,0.191207594
LSO,2021-05,2142,0.001490999,0.000105452,0.221303575
LSO,2021-06,2142,0.006582706,0,0.259383754
LSO,2021-07,2142,0.02480347,0.00061756,0.326947983
LSO,2021-08,2142,0.022544521,0.000451893,0.295518207
LSO,2021-09,2142,1.55667E-05,0,0.945549331
LSO,2021-10,2142,0.108716605,0.003749896,0.369958736
LSO,2021-11,2142,0.002132023,0,0.321179583
LSO,2021-12,2142,0.096141682,0,0.925966085
LSO,2022-01,2142,0.059968073,0.000346484,0.855621819
LSO,2022-02,2142,0.008086568,3.33571E-05,0.388238629
LSO,2022-03,2142,0.004201718,0,0.435408572
LSO,2022-04,2142,0.001723789,0,0.286827552
LTU,2020-01,2722,0,0,0
LTU,2020-02,2722,0,0,0
LTU,2020-03,2722,0.004005577,4.73548E-05,0.083441966
LTU,2020-04,2722,0.012135685,0.000342567,1.236786676
LTU,2020-05,2722,0.003733024,0.000260452,2.120487782
LTU,2020-06,2722,0.001934885,6.11667E-05,1.548971345
LTU,2020-07,2722,0.002630901,0,1.11159963
LTU,2020-08,2722,0.009089616,3.55161E-05,1.424201844
LTU,2020-09,2722,0.01943424,4.89333E-05,1.615797208
LTU,2020-10,2722,0.094297362,0.00071091,2.619492309
LTU,2020-11,2722,0.532133235,0.005057556,3.940595151
LTU,2020-12,2722,0.92919106,0.013107061,3.645232396
LTU,2021-01,2722,0.542509066,0.012881894,3.351449361
LTU,2021-02,2722,0.213708408,0.006101081,2.723024037
LTU,2021-03,2722,0.2094167,0.004017444,2.879038184
LTU,2021-04,2722,0.36173157,0.004041146,5.815380847
LTU,2021-05,2722,0.352492238,0.00423076,7.27899315
LTU,2021-06,2722,0.066789126,0.00176343,5.358951751
LTU,2021-07,2722,0.036382167,0.000378935,3.236081155
LTU,2021-08,2722,0.183001114,0.001410256,5.219833614
LTU,2021-09,2722,0.364646094,0.004910605,7.293742346
LTU,2021-10,2722,0.858571733,0.009859923,7.302837098
LTU,2021-11,2722,0.813250061,0.011107029,7.139101151
LTU,2021-12,2722,0.576935839,0.007762319,5.68157901
LTU,2022-01,2722,1.611753692,0.005960987,7.218293001
LTU,2022-02,2722,3.138960323,0.007006403,6.442689199
LTU,2022-03,2722,1.508828897,0.006589083,5.682147851
LTU,2022-04,2722,0.683349347,0.003645509,2.888486972
LUX,2020-01,626,0,0,0
LUX,2020-02,626,0,0,0
LUX,2020-03,626,0.090796661,0.000876018,0
LUX,2020-04,626,0.105005325,0.00399361,1.929126731
LUX,2020-05,626,0.013913223,0.001082139,1.640935793
LUX,2020-06,626,0.011022364,0,5.323162939
LUX,2020-07,626,0.114243018,0,12.33005256
LUX,2020-08,626,0.078532413,0.000515305,11.3788519
LUX,2020-09,626,0.092598509,0,10.07928647
LUX,2020-10,626,0.369782541,0.001288261,11.4874781
LUX,2020-11,626,0.93514377,0.008146965,16.79126731
LUX,2020-12,626,0.655467381,0.00906936,15.23441204
LUX,2021-01,626,0.225754921,0.004895393,11.53983304
LUX,2021-02,626,0.263863533,0.00325194,12.50262437
LUX,2021-03,626,0.310264866,0.005359167,14.44445017
LUX,2021-04,626,0.308093717,0.002928647,14.06980831
LUX,2021-05,626,0.164588272,0.001391322,11.90502937
LUX,2021-06,626,0.04627263,0.000319489,10.63056443
LUX,2021-07,626,0.1575286,0,7.310161806
LUX,2021-08,626,0.094609915,0.000154591,7.054313099
LUX,2021-09,626,0.128221512,0.000159744,7.054313099
LUX,2021-10,626,0.177058642,0.000103061,5.433422653
LUX,2021-11,626,0.365228967,0.0014377,4.93599574
LUX,2021-12,626,0.646088839,0.002009688,6.60775018
LUX,2022-01,626,2.62362156,0.001906627,8.229825827
LUX,2022-02,626,1.694888179,0.002339114,5.466111365
LUX,2022-03,626,1.53514377,0.002112749,4.539523859
LUX,2022-04,626,1.66011305,0.002088965,3.259891865
LVA,2020-01,1886,0,0,0
LVA,2020-02,1886,0,0,0
LVA,2020-03,1886,0.005302198,0,0.209968187
LVA,2020-04,1886,0.009102156,0.000212,0.6665076
LVA,2020-05,1886,0.004087846,6.83871E-05,0.939948004
LVA,2020-06,1886,0.000989689,3.53333E-05,0.732184518
LVA,2020-07,1886,0.001847191,0,0.812181439
LVA,2020-08,1886,0.002634009,0,0.902661376
LVA,2020-09,1886,0.005514316,0,1.140402969
LVA,2020-10,1886,0.060137516,0.000393348,2.152327849
LVA,2020-11,1886,0.184588194,0.002244609,3.032573347
LVA,2020-12,1886,0.37255841,0.00656792,4.077344097
LVA,2021-01,1886,0.452057606,0.009868984,5.104847262
LVA,2021-02,1886,0.383862294,0.008313134,5.187092865
LVA,2021-03,1886,0.287637259,0.004908836,6.537577395
LVA,2021-04,1886,0.274513963,0.004135737,7.031919406
LVA,2021-05,1886,0.274005405,0.004224678,6.62752711
LVA,2021-06,1886,0.083563097,0.002527372,4.329073878
LVA,2021-07,1886,0.024407348,0.000837929,3.850990319
LVA,2021-08,1886,0.058581056,0.000376129,5.387780933
LVA,2021-09,1886,0.237716508,0.00213855,15.73177801
LVA,2021-10,1886,0.957120378,0.007936236,9.754934492
LVA,2021-11,1886,0.708077059,0.017126193,7.52873807
LVA,2021-12,1886,0.373670167,0.006944207,4.666079431
LVA,2022-01,1886,1.677881162,0.005421955,7.877723806
LVA,2022-02,1886,4.919879564,0.006400545,11.73878958
LVA,2022-03,1886,2.760253823,0.006824479,6.349844354
LVA,2022-04,1886,0.650664818,0.003793132,2.747613998
MAR,2020-01,36911,0,0,0
MAR,2020-02,36911,0,0,0
MAR,2020-03,36911,0.000360038,1.65839E-05,0.001559112
MAR,2020-04,36911,0.003346789,0.000129103,0.024739689
MAR,2020-05,36911,0.00309725,3.58419E-05,0.123887363
MAR,2020-06,36911,0.003738723,1.80667E-05,0.401885617
MAR,2020-07,36911,0.008659015,9.52871E-05,0.482454308
MAR,2020-08,36911,0.032213493,0.00062829,0.592824414
MAR,2020-09,36911,0.052827974,0.00092825,0.616630092
MAR,2020-10,36911,0.07935566,0.001247971,0.595436626
MAR,2020-11,36911,0.123685803,0.001958766,0.60143408
MAR,2020-12,36911,0.077623508,0.001407046,0.479684787
MAR,2021-01,36911,0.030949774,0.000826811,0.370540821
MAR,2021-02,36911,0.013020702,0.000359964,0.273322509
MAR,2021-03,36911,0.0105913,0.000178387,0.260496696
MAR,2021-04,36911,0.013921776,0.000183667,0.260737991
MAR,2021-05,36911,0.007310523,0.000113503,0.214397142
MAR,2021-06,36911,0.010146027,0.000128867,0.26663235
MAR,2021-07,36911,0.06065418,0.000346194,0.502899302
MAR,2021-08,36911,0.216664147,0.002346526,1.012787516
MAR,2021-09,36911,0.075050798,0.001657131,0.647803275
MAR,2021-10,36911,0.013367813,0.000402871,0.340097934
MAR,2021-11,36911,0.003812775,0.000112047,0.309462401
MAR,2021-12,36911,0.007705545,5.68097E-05,0.323615392
MAR,2022-01,36911,0.143752933,0.000403784,0.647480732
MAR,2022-02,36911,0.036302573,0.000634607,0.420662443
MAR,2022-03,36911,0.002290601,8.82677E-05,0.227643477
MAR,2022-04,36911,0.002000654,2.08462E-06,0.167844483
MCO,2020-01,39,0,0,0
MCO,2020-02,39,0,0,0
MCO,2020-03,39,0.032258065,0,0
MCO,2020-04,39,0.043589744,0,0
MCO,2020-05,39,0,0,0
MCO,2020-06,39,0.000854701,0,0
MCO,2020-07,39,0.012406948,0,0
MCO,2020-08,39,0.032258065,0,0
MCO,2020-09,39,0.058974359,0,0
MCO,2020-10,39,0.101736973,0,0
MCO,2020-11,39,0.229059829,0,0
MCO,2020-12,39,0.17948718,0,0
MCO,2021-01,39,0.503722084,0.003308519,0
MCO,2021-02,39,0.457875458,0.007326007,0
MCO,2021-03,39,0.276261373,0,0
MCO,2021-04,39,0.153846154,0,0
MCO,2021-05,39,0.047973532,0,0
MCO,2021-06,39,0.05982906,0,0
MCO,2021-07,39,0.218362283,0,0
MCO,2021-08,39,0.285359802,0,0
MCO,2021-09,39,0.106837607,0,0
MCO,2021-10,39,0.082712986,0,0
MCO,2021-11,39,0.24957265,0,0
MCO,2021-12,39,0.981803143,0,0
MCO,2022-01,39,2.592224979,0.00248139,0
MCO,2022-02,39,1.20970696,0,0
MCO,2022-03,39,1.051282051,0,0
MCO,2022-04,39,1.128205128,0,0
MDA,2020-01,4034,0,0,0
MDA,2020-02,4034,0,0,0
MDA,2020-03,4034,0.001911233,0,0
MDA,2020-04,4034,0.027061643,0.000826542,0
MDA,2020-05,4034,0.033521519,0.001431451,0
MDA,2020-06,4034,0.068038341,0.001999669,0
MDA,2020-07,4034,0.061605387,0.001855198,0
MDA,2020-08,4034,0.097397924,0.001791226,0
MDA,2020-09,4034,0.12449182,0.002520245,0
MDA,2020-10,4034,0.180801894,0.00354247,0
MDA,2020-11,4034,0.252074037,0.004263758,0
MDA,2020-12,4034,0.306059782,0.005381675,4.448590209
MDA,2021-01,4034,0.12733699,0.003910311,0.583347994
MDA,2021-02,4034,0.207583752,0.004125646,0.75208053
MDA,2021-03,4034,0.357261663,0.007652694,1.059510292
MDA,2021-04,4034,0.193910097,0.00770947,1.201850934
MDA,2021-05,4034,0.04180594,0.002670901,0.964991124
MDA,2021-06,4034,0.012716906,0.000743929,0.614435631
MDA,2021-07,4034,0.019759464,0.000512,0
MDA,2021-08,4034,0.061653366,0.001127748,0
MDA,2021-09,4034,0.196463395,0.002677272,0
MDA,2021-10,4034,0.34736194,0.007508756,0
MDA,2021-11,4034,0.232680549,0.011436126,0
MDA,2021-12,4034,0.104123019,0.005525613,0
MDA,2022-01,4034,0.451956755,0.00703696,0
MDA,2022-02,4034,0.602512572,0.005064098,0
MDA,2022-03,4034,0.104186991,0.001895247,0
MDA,2022-04,4034,0.050398536,0.000839385,0
MDG,2020-01,27691,0,0,0
MDG,2020-02,27691,0,0,0
MDG,2020-03,27691,3.60774E-05,0,0
MDG,2020-04,27691,0.000109587,0,0
MDG,2020-05,27691,0.000641856,2.32903E-06,0.010399326
MDG,2020-06,27691,0.001607023,1.32367E-05,0.012847736
MDG,2020-07,27691,0.009301963,8.83581E-05,0.021350829
MDG,2020-08,27691,0.005482158,0.000107,0.027422442
MDG,2020-09,27691,0.001936851,0.00005415,0.018440408
MDG,2020-10,27691,0.000807374,1.86323E-05,0.012305151
MDG,2020-11,27691,0.0004139,8.42333E-06,0.007389886
MDG,2020-12,27691,0.000412387,1.63032E-05,0.005892214
MDG,2021-01,27691,0.001279095,2.44548E-05,0.011607358
MDG,2021-02,27691,0.001340044,0.000027075,0.013393986
MDG,2021-03,27691,0.004511772,0.000106032,0.022471491
MDG,2021-04,27691,0.015054229,0.000271,0.042448208
MDG,2021-05,27691,0.005778051,0.000242548,0.026039671
MDG,2021-06,27691,0.001233881,9.84767E-05,0.019864457
MDG,2021-07,27691,0.000503161,3.8429E-05,0.01447891
MDG,2021-08,27691,0.000273787,1.51387E-05,0.017895648
MDG,2021-09,27691,4.80733E-05,0,0.013651849
MDG,2021-10,27691,0.00085505,0,0.010023054
MDG,2021-11,27691,0.000629639,0,0.011281644
MDG,2021-12,27691,0.006682036,6.51226E-05,0.056539856
MDG,2022-01,27691,0.009696874,0.000252903,0.05407137
MDG,2022-02,27691,0.006857566,0.000143179,0.041607123
MDG,2022-03,27691,0.000542724,3.26065E-05,0.008569222
MDG,2022-04,27691,0.000216923,2.22154E-05,0
MDV,2020-01,541,0,0,0
MDV,2020-02,541,0,0,0
MDV,2020-03,541,0.000954028,0,0
MDV,2020-04,541,0.014109674,0,0
MDV,2020-05,541,0.077455131,0,0
MDV,2020-06,541,0.046826864,0,0
MDV,2020-07,541,0.071373204,0.000119253,0
MDV,2020-08,541,0.235048596,0.000655894,0
MDV,2020-09,541,0.163894023,0.000123229,0
MDV,2020-10,541,0.088366824,0,0
MDV,2020-11,541,0.081947012,0.000369686,0
MDV,2020-12,541,0.044779679,0,0
MDV,2021-01,541,0.108580287,0,18.95736688
MDV,2021-02,541,0.253894904,0.000132031,7.258912068
MDV,2021-03,541,0.251147815,0.000119253,7.689106195
MDV,2021-04,541,0.314294516,0.000184843,5.820332717
MDV,2021-05,541,1.969649991,0.004770139,8.372249717
MDV,2021-06,541,0.714910659,0.003388786,8.015403574
MDV,2021-07,541,0.226462346,0.00035776,11.17315604
MDV,2021-08,541,0.215192893,0,10.23510822
MDV,2021-09,541,0.233887862,0,8.960197166
MDV,2021-10,541,0.17285791,0.00035776,6.751773895
MDV,2021-11,541,0.244177449,0,3.097104128
MDV,2021-12,541,0.230576591,0.000655894,0
MDV,2022-01,541,2.119730487,0.000715521,0
MDV,2022-02,541,2.493530499,0.001386322,0
MDV,2022-03,541,0.445173216,0.000119253,0
MDV,2022-04,541,0.279681501,0,0
MEX,2020-01,128933,0,0,0
MEX,2020-02,128933,2.67586E-07,0,0
MEX,2020-03,128933,0.000212197,3.75484E-06,0.001932487
MEX,2020-04,128933,0.003869193,0.000382897,0.016761419
MEX,2020-05,128933,0.016341321,0.001861458,0.043864993
MEX,2020-06,128933,0.033856603,0.004451666,0.074853348
MEX,2020-07,128933,0.047837049,0.004679099,0.099116746
MEX,2020-08,128933,0.04547273,0.00456226,0.094060356
MEX,2020-09,128933,0.037409611,0.003460195,0.091304011
MEX,2020-10,128933,0.044428677,0.003454657,0.167831104
MEX,2020-11,128933,0.046931094,0.003709679,0.117752631
MEX,2020-12,128933,0.076558142,0.004688357,0.186615554
MEX,2021-01,128933,0.106957527,0.007883564,0.258890652
MEX,2021-02,128933,0.067972458,0.007916072,0.217200296
MEX,2021-03,128933,0.039721806,0.004556255,0.165801293
MEX,2021-04,128933,0.027882182,0.0036179,0.139576369
MEX,2021-05,128933,0.018395651,0.001812644,0.11052377
MEX,2021-06,128933,0.025314698,0.002492768,0.113267356
MEX,2021-07,128933,0.071946095,0.001755601,0.211905759
MEX,2021-08,128933,0.131493401,0.004492706,0.337244425
MEX,2021-09,128933,0.082715053,0.004750012,0.240189608
MEX,2021-10,128933,0.039293226,0.002884469,0.179056739
MEX,2021-11,128933,0.021588732,0.001595661,0.135183131
MEX,2021-12,128933,0.019484739,0.001334294,0.124473251
MEX,2022-01,128933,0.221666767,0.00150946,0.400846101
MEX,2022-02,128933,0.176108909,0.003447527,0.306673677
MEX,2022-03,128933,0.043292303,0.001340552,0.129716785
MEX,2022-04,128933,0.042092822,0.000549385,0.082901137
MKD,2020-01,2083,0,0,0
MKD,2020-02,2083,0,0,0
MKD,2020-03,2083,0.003778642,6.19355E-05,0
MKD,2020-04,2083,0.018546967,0.000928038,0.231156985
MKD,2020-05,2083,0.010747526,0.000836174,0.198534991
MKD,2020-06,2083,0.06100176,0.002512392,0.475468075
MKD,2020-07,2083,0.068759389,0.003004352,0.619655274
MKD,2020-08,2083,0.05844548,0.001796396,0.556362566
MKD,2020-09,2083,0.055432869,0.002176343,0.785581693
MKD,2020-10,2083,0.175228036,0.003608319,0.862465736
MKD,2020-11,2083,0.488670187,0.011201792,1.332885262
MKD,2020-12,2083,0.349975996,0.012234216,1.054341598
MKD,2021-01,2083,0.151441005,0.005760922,0.901506822
MKD,2021-02,2083,0.160362801,0.004783623,1.09450655
MKD,2021-03,2083,0.396342124,0.008811732,1.562990724
MKD,2021-04,2083,0.391518643,0.01712274,1.608753401
MKD,2021-05,2083,0.061403373,0.009818345,1.136016601
MKD,2021-06,2083,0.007649224,0.00163221,1.321955513
MKD,2021-07,2083,0.008052901,7.74194E-05,1.408560854
MKD,2021-08,2083,0.280225481,0.005451172,2.708128785
MKD,2021-09,2083,0.254584734,0.012289966,2.211697872
MKD,2021-10,2083,0.171511313,0.007557338,1.518482957
MKD,2021-11,2083,0.212049928,0.006945111,1.423459753
MKD,2021-12,2083,0.144255339,0.006117108,1.643194524
MKD,2022-01,2083,0.632927075,0.006380376,2.367754325
MKD,2022-02,2083,0.537548865,0.011024621,2.273472327
MKD,2022-03,2083,0.142366004,0.003608319,0
MKD,2022-04,2083,0.091694671,0.001403254,0
MLI,2020-01,20251,0,0,0
MLI,2020-02,20251,0,0,0
MLI,2020-03,20251,2.71032E-05,0,0
MLI,2020-04,20251,0.000658496,3.78733E-05,0
MLI,2020-05,20251,0.001204267,8.28645E-05,0.007661908
MLI,2020-06,20251,0.00153408,7.24533E-05,0.012611723
MLI,2020-07,20251,0.000662645,1.27484E-05,0.013963468
MLI,2020-08,20251,0.000358613,0,0.019889101
MLI,2020-09,20251,0.000559667,0,0.013294817
MLI,2020-10,20251,0.000704129,7.96774E-06,0.047201174
MLI,2020-11,20251,0.001728295,2.63467E-05,0.040360147
MLI,2020-12,20251,0.003483699,0.000170606,0.06941752
MLI,2021-01,20251,0.002050158,0.00011471,0.05064505
MLI,2021-02,20251,0.000529179,4.23429E-05,0.042149594
